eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	0	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	76	16	89	84	62	39	37	68	5	78	2	77	(null)	82	(null)	10	(null)	(null)	(null)	87	98	10	66	67	21	21	14	17	99	35	59	7	78	29	26	99	64	32	75	39	17	98	53	65	95	96	(null)	(null)	98	94	94	31	29	43	60	99	59	57	74	46	48	20	87	75	52	66	45	53	20	1	88	83	93	31	49	87	58	65	16	94	8	84.0000	41.0000	44	41	3	27	95	35	37	1	65.0000	4	11	36	29	77	73	44	49	5	40	39	31	99	66	72	38	59	73	41	11	7	44	66	36	97	3	54	17	12	21	52	92	58	44	91	94	97	49	31	10	54	2	31	11	92	7	89	78	80	48	34	52	57	82	17	44	0	97	9	33	92	10	37	31	12	92	3
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	11	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	70	39	35	20	68	7	56	(null)	53	55	56	(null)	(null)	45	(null)	48	(null)	(null)	(null)	66	20	44	27	50	90	55	66	47	37	98	92	1	13	39	65	34	30	56	18	16	47	54	85	12	88	22	(null)	(null)	14	45	(null)	(null)	(null)	(null)	(null)	(null)	99	17	58	88	53	46	94	(null)	(null)	(null)	(null)	(null)	(null)	(null)	65	(null)	95	30	71	40	41	12	4	21	51	44.0000	18.0000	55	68	41	3	32	(null)	57	75	(null)	(null)	3	36	85	42	68	23	31	(null)	61	8	16	99	9	60	26	2	26	14	15	20	29	5	83	16	71	46	21	(null)	62	57	(null)	82	48	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	48	(null)	35	18	28	13	17	51	49	28	81	52	65	14
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	12	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	26	36	16	35	(null)	53	92	(null)	5	31	44	(null)	(null)	(null)	(null)	78	(null)	(null)	(null)	97	99	97	93	30	60	38	86	93	64	23	93	14	52	45	85	15	50	69	50	73	9	23	30	89	42	53	(null)	(null)	89	97	(null)	(null)	(null)	(null)	(null)	(null)	69	78	44	68	50	98	66	(null)	(null)	(null)	(null)	(null)	(null)	(null)	41	(null)	64	54	97	78	53	38	65	35	60	45.0000	3.0000	19	18	25	89	50	(null)	33	57	(null)	(null)	69	8	22	40	8	68	10	(null)	91	92	78	38	54	46	24	2	78	81	81	65	24	98	70	36	52	7	21	(null)	6	16	(null)	5	34	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	46	(null)	53	9	13	42	36	59	62	74	10	46	(null)	74
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	13	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	13	62	38	22	(null)	63	31	(null)	61	95	37	(null)	(null)	(null)	(null)	32	(null)	(null)	(null)	0	5	90	65	73	12	95	7	63	96	24	38	84	45	93	62	86	2	52	79	48	86	41	27	33	38	69	(null)	(null)	13	43	(null)	(null)	(null)	(null)	(null)	(null)	10	63	3	22	88	42	6	(null)	(null)	(null)	(null)	(null)	(null)	(null)	32	(null)	9	94	7	94	61	49	14	29	46	84.0000	16.0000	90	38	51	41	60	(null)	18	38	(null)	(null)	92	2	60	74	32	19	19	(null)	47	3	32	51	18	32	46	32	89	64	0	76	35	93	28	81	85	1	67	(null)	36	80	(null)	17	71	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	86	(null)	15	55	15	41	60	51	96	50	43	44	(null)	51
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	14	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	13	9	69	87	(null)	97	73	(null)	59	18	69	(null)	(null)	(null)	(null)	36	(null)	(null)	(null)	40	81	60	4	18	89	82	67	0	25	95	45	83	53	84	99	57	1	49	45	47	80	31	3	10	80	61	(null)	(null)	52	67	(null)	(null)	(null)	(null)	(null)	(null)	54	48	6	76	86	43	77	(null)	(null)	(null)	(null)	(null)	(null)	(null)	7	(null)	15	33	78	82	80	85	9	26	33	23.0000	40.0000	38	98	26	57	79	(null)	57	68	(null)	(null)	81	83	84	27	15	4	84	(null)	44	63	41	62	82	69	57	59	78	60	1	88	5	45	74	38	95	53	40	(null)	75	49	(null)	12	88	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	90	42	48	83	93	24	24	69	17	10	(null)	24
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	15	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	42	81	76	96	(null)	19	33	(null)	23	36	80	(null)	(null)	(null)	(null)	93	(null)	(null)	(null)	39	35	76	46	86	74	6	57	93	28	22	14	87	29	64	81	15	47	13	68	77	7	72	84	59	33	27	(null)	(null)	58	49	(null)	(null)	(null)	(null)	(null)	(null)	95	90	7	36	5	36	62	(null)	(null)	(null)	(null)	(null)	(null)	(null)	45	(null)	98	97	7	21	56	46	65	89	25	13.0000	0.0000	82	70	80	22	42	(null)	17	80	(null)	(null)	75	67	22	22	74	45	79	(null)	19	99	8	59	44	47	36	90	19	49	10	40	43	38	29	27	67	84	28	(null)	29	95	(null)	53	90	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	77	66	37	70	15	54	73	0	91	80	(null)	58
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	16	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	13	52	64	24	49	92	72	81	50	95	90	50	58	76	43	17	76	65	3	27	38	99	17	77	92	64	74	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	44	(null)	(null)	36	68	22	78	(null)	(null)	(null)	(null)	(null)	(null)	(null)	20	(null)	96	90	32	97	96	92	73	58	(null)	41.0000	31.0000	19	80	79	89	(null)	(null)	92	9	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	16	(null)	(null)	(null)	(null)	34	(null)	34	73	69	(null)	48	2	94	62	98	97	30	4	(null)	61	12	(null)	54	91	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	75	(null)	88	(null)	95	66	94	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	17	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	45	70	0	88	73	(null)	(null)	(null)	(null)	(null)	(null)	13	(null)	48	(null)	90	12	19	10	15	40	7	46	91	7	80	52	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	67	(null)	(null)	15	53	80	88	(null)	(null)	(null)	(null)	(null)	(null)	(null)	30	(null)	35	39	66	61	58	23	64	60	(null)	3.0000	3.0000	10	48	23	41	(null)	(null)	(null)	71	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	64	28	26	(null)	77	72	43	1	97	53	6	14	(null)	66	75	(null)	82	99	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	22	(null)	45	(null)	(null)	59	97	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	18	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	51	45	56	29	10	(null)	(null)	(null)	(null)	(null)	(null)	81	(null)	52	(null)	40	95	78	18	1	8	56	36	78	77	52	16	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	52	(null)	(null)	51	58	21	84	(null)	(null)	(null)	(null)	(null)	(null)	(null)	61	(null)	46	35	81	52	76	72	72	98	(null)	99.0000	93.0000	71	21	52	7	(null)	(null)	(null)	23	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	77	86	79	(null)	43	31	82	30	67	18	5	52	(null)	84	10	(null)	3	96	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	76	(null)	41	(null)	(null)	82	77	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	19	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	52	46	4	98	66	(null)	(null)	(null)	(null)	(null)	(null)	43	(null)	43	(null)	7	92	17	35	95	41	6	2	90	45	18	21	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	0	(null)	(null)	30	83	45	31	(null)	(null)	(null)	(null)	(null)	(null)	(null)	19	(null)	94	1	61	8	92	93	87	82	(null)	52.0000	22.0000	73	75	95	91	(null)	(null)	(null)	0	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	17	1	41	(null)	67	73	99	38	81	50	94	90	(null)	27	29	(null)	42	95	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	39	(null)	97	(null)	(null)	35	35	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBDUFunction=1,NRCellDU=1	20	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	9	40	38	9	16	(null)	(null)	(null)	(null)	(null)	(null)	72	(null)	63	(null)	9	2	12	3	51	5	46	19	51	71	25	60	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	21	(null)	(null)	(null)	(null)	(null)	14	(null)	(null)	(null)	(null)	(null)	(null)	(null)	99	(null)	37	82	61	77	71	43	65	72	(null)	39.0000	94.0000	39	97	93	60	(null)	(null)	(null)	72	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	52	21	15	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	19	42	(null)	0	0	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	56	(null)	30	(null)	(null)	61	3	(null)	(null)
