eniq_oss_2 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=ERBSG201,ManagedElement=1,ENodeBFunction=1,NbIotCell=1           (NULL)     75 1                     (NULL) ERBSG201                      (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          43           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=ERBSG201,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=ERBSG201-1                           -1 MAPPED_SI_1       NOT_MAPPED               74 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=ERBSG201                    Ericsson ACTIVE   2024-03-22 12:34:31.0 2024-04-25 10:00:30.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed16,ManagedElement=1,ENodeBFunction=1,NbIotCell=1   (NULL)     53 1                     (NULL) RadioNodeMixed16              (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          61           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed16,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed16-1           -1 MAPPED_SI_1       NOT_MAPPED               47 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed16            Ericsson DEACTIVE 2024-04-18 07:30:54.0 2024-04-19 11:30:59.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed800,ManagedElement=1,ENodeBFunction=1,NbIotCell=1  (NULL)     82 1                     (NULL) RadioNodeMixed800             (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          85           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed800,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed800-1         -1 MAPPED_SI_1       NOT_MAPPED               52 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed800           Ericsson DEACTIVE 2024-04-18 07:30:54.0 2024-04-19 11:30:59.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1849,ManagedElement=1,ENodeBFunction=1,NbIotCell=1 (NULL)     92 1                     (NULL) RadioNodeMixed1849            (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED           6           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1849,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed1849-1       -1 MAPPED_SI_1       NOT_MAPPED                5 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1849          Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:00.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1486,ManagedElement=1,ENodeBFunction=1,NbIotCell=1 (NULL)     35 1                     (NULL) RadioNodeMixed1486            (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          68           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1486,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed1486-1       -1 MAPPED_SI_1       NOT_MAPPED               35 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1486          Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:01.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed516,ManagedElement=1,ENodeBFunction=1,NbIotCell=1  (NULL)     97 1                     (NULL) RadioNodeMixed516             (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          16           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed516,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed516-1         -1 MAPPED_SI_1       NOT_MAPPED               78 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed516           Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:01.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1421,ManagedElement=1,ENodeBFunction=1,NbIotCell=1 (NULL)     33 1                     (NULL) RadioNodeMixed1421            (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          83           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1421,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed1421-1       -1 MAPPED_SI_1       NOT_MAPPED               21 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1421          Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:01.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed498,ManagedElement=1,ENodeBFunction=1,NbIotCell=1  (NULL)     33 1                     (NULL) RadioNodeMixed498             (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          51           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed498,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed498-1         -1 MAPPED_SI_1       NOT_MAPPED               22 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed498           Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:02.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed381,ManagedElement=1,ENodeBFunction=1,NbIotCell=1  (NULL)     92 1                     (NULL) RadioNodeMixed381             (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          19           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed381,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed381-1         -1 MAPPED_SI_1       NOT_MAPPED                8 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed381           Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:02.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed269,ManagedElement=1,ENodeBFunction=1,NbIotCell=1  (NULL)     97 1                     (NULL) RadioNodeMixed269             (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          96           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed269,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed269-1         -1 MAPPED_SI_1       NOT_MAPPED               85 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed269           Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:02.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed485,ManagedElement=1,ENodeBFunction=1,NbIotCell=1  (NULL)     29 1                     (NULL) RadioNodeMixed485             (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          76           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed485,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed485-1         -1 MAPPED_SI_1       NOT_MAPPED               23 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed485           Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:02.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed645,ManagedElement=1,ENodeBFunction=1,NbIotCell=1  (NULL)     51 1                     (NULL) RadioNodeMixed645             (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          61           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed645,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed645-1         -1 MAPPED_SI_1       NOT_MAPPED               48 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed645           Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:03.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1051,ManagedElement=1,ENodeBFunction=1,NbIotCell=1 (NULL)     49 1                     (NULL) RadioNodeMixed1051            (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          91           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1051,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed1051-1       -1 MAPPED_SI_1       NOT_MAPPED               67 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1051          Ericsson DEACTIVE 2024-04-18 07:30:55.0 2024-04-19 11:31:03.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1769,ManagedElement=1,ENodeBFunction=1,NbIotCell=1 (NULL)     43 1                     (NULL) RadioNodeMixed1769            (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED          13           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1769,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed1769-1       -1 MAPPED_SI_1       NOT_MAPPED                9 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1769          Ericsson DEACTIVE 2024-04-18 07:30:56.0 2024-04-19 11:31:03.0 ENIQ     
eniq_oss_3 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1439,ManagedElement=1,ENodeBFunction=1,NbIotCell=1 (NULL)     75 1                     (NULL) RadioNodeMixed1439            (NULL)           (NULL) NBIOT_INBAND  NOT_MAPPED        (NULL) NOT_MAPPED                  (NULL)             (NULL)         (NULL)     (NULL)           (NULL) NOT_MAPPED           9           (NULL) SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1439,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=RadioNodeMixed1439-1       -1 MAPPED_SI_1       NOT_MAPPED               38 SubNetwork=ONRM_ROOT_MO,SubNetwork=ERBS-SUBNW-1,MeContext=RadioNodeMixed1439          Ericsson DEACTIVE 2024-04-18 07:30:56.0 2024-04-19 11:31:09.0 ENIQ     
