eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	0	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	9	66	64	93	90	10	53	7	27	60	33	59	90	17	37	74	77	24	38	41	14	28	22	39	43	76	32	97	24	48	63	53
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	16	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	66	21	89	32	36	67	61	11	68	62	(null)	(null)	(null)	(null)	(null)	(null)	(null)	32	55	90	33	(null)	6	55	(null)	13	(null)	37	61	37	(null)	3
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	17	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	40	76	55	98	1	23	11	25	87	23	(null)	(null)	(null)	(null)	(null)	(null)	(null)	65	65	53	48	(null)	92	34	(null)	8	(null)	73	79	8	(null)	61
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	18	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	38	87	94	69	22	69	65	5	70	68	(null)	(null)	(null)	(null)	(null)	(null)	(null)	83	40	76	72	(null)	73	83	(null)	72	(null)	93	87	28	(null)	40
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	19	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	23	57	50	0	78	16	73	68	84	8	(null)	(null)	(null)	(null)	(null)	(null)	(null)	4	55	24	79	(null)	74	71	(null)	54	(null)	86	99	63	(null)	5
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	20	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	56	79	93	71	15	89	0	50	19	67	(null)	(null)	(null)	(null)	(null)	(null)	(null)	70	70	97	36	(null)	45	34	(null)	86	(null)	11	35	97	(null)	64
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	21	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	52	35	60	28	4	38	76	10	36	52	(null)	(null)	(null)	(null)	(null)	(null)	(null)	82	60	58	25	(null)	26	12	(null)	19	(null)	56	59	76	(null)	73
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	22	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	53	19	40	41	27	91	64	8	62	74	(null)	(null)	(null)	(null)	(null)	(null)	(null)	8	7	59	87	(null)	69	21	(null)	6	(null)	88	93	42	(null)	9
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	23	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	86	81	44	76	79	76	52	84	2	54	(null)	(null)	(null)	(null)	(null)	(null)	(null)	76	53	87	24	(null)	39	83	(null)	65	(null)	87	88	11	(null)	80
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	24	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	12	18	59	54	84	0	5	63	68	22	(null)	(null)	(null)	(null)	(null)	(null)	(null)	25	60	71	2	(null)	71	16	(null)	52	(null)	97	86	66	(null)	78
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	25	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	42	17	55	10	4	49	53	18	20	12	(null)	(null)	(null)	(null)	(null)	(null)	(null)	44	78	10	71	(null)	97	91	(null)	1	(null)	42	26	14	(null)	0
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	26	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	98	10	33	33	36	36	71	50	21	41	(null)	(null)	(null)	(null)	(null)	(null)	(null)	43	93	91	87	(null)	26	29	(null)	86	(null)	51	91	51	(null)	44
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	27	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	40	29	15	70	76	15	61	80	29	61	(null)	(null)	(null)	(null)	(null)	(null)	(null)	65	81	60	46	(null)	39	59	(null)	81	(null)	91	39	96	(null)	34
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	28	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	72	50	4	17	34	94	92	96	37	16	(null)	(null)	(null)	(null)	(null)	(null)	(null)	12	91	9	65	(null)	63	60	(null)	15	(null)	43	20	99	(null)	18
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	29	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	65	55	80	73	70	37	6	63	63	23	(null)	(null)	(null)	(null)	(null)	(null)	(null)	77	73	78	51	(null)	67	27	(null)	83	(null)	71	51	46	(null)	81
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	30	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	6	36	64	17	40	12	77	17	42	16	(null)	(null)	(null)	(null)	(null)	(null)	(null)	72	26	8	19	(null)	53	77	(null)	19	(null)	90	43	54	(null)	6
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	31	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	10	99	10	8	5	7	77	85	77	54	(null)	(null)	(null)	(null)	(null)	(null)	(null)	74	58	66	58	(null)	96	46	(null)	14	(null)	73	30	87	(null)	60
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	32	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	90	33	14	91	37	61	28	90	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	79	18	91	36	(null)	43	42	(null)	72	(null)	94	39	80	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	33	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	90	98	49	19	53	48	23	78	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	84	47	5	92	(null)	71	56	(null)	15	(null)	77	46	62	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	34	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	46	21	45	36	46	35	56	0	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	72	2	37	98	(null)	50	18	(null)	68	(null)	41	89	86	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	35	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	19	46	74	2	40	67	60	9	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	57	78	20	84	(null)	81	13	(null)	5	(null)	99	88	29	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	36	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	97	62	28	66	43	44	97	31	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	7	38	89	68	(null)	33	78	(null)	53	(null)	74	74	6	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	37	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	15	96	76	75	18	8	6	8	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	36	25	93	42	(null)	47	71	(null)	58	(null)	29	3	45	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	38	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	79	78	64	33	86	28	71	92	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	45	60	85	10	(null)	34	56	(null)	20	(null)	45	39	48	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	39	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	58	75	22	60	50	42	0	5	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	46	93	52	13	(null)	36	5	(null)	75	(null)	88	52	26	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	40	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	69	39	97	49	69	58	74	30	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	33	41	58	47	(null)	35	52	(null)	20	(null)	38	68	66	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	41	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	69	75	40	25	57	87	3	61	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	98	19	12	17	(null)	67	65	(null)	92	(null)	61	25	48	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	42	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	48	67	43	96	2	46	5	36	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	83	43	72	48	(null)	80	5	(null)	0	(null)	11	37	68	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	43	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	55	94	48	4	87	95	68	27	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	50	56	84	62	(null)	96	76	(null)	46	(null)	43	16	92	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	44	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	31	34	11	94	19	51	86	74	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	21	29	42	81	(null)	99	60	(null)	32	(null)	74	35	12	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	45	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	74	25	92	96	80	25	17	17	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	68	83	72	63	(null)	18	68	(null)	55	(null)	98	76	86	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	46	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	66	27	9	64	97	72	1	54	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	81	63	9	9	(null)	1	3	(null)	71	(null)	73	51	16	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	47	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	29	47	96	55	4	81	59	96	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	35	19	12	87	(null)	39	73	(null)	50	(null)	64	98	56	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	48	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	51	76	82	14	32	73	38	67	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	16	7	71	19	(null)	7	10	(null)	68	(null)	14	16	90	(null)	(null)
eniq_oss_1	G2RBS01	SubNetwork=ONRM_ROOT_MO,SubNetwork=G2RBS01,ManagedElement=G2RBS01	ManagedElement=G2RBS01,GNBCUCPFunction=1,NRCellCU=1	49	1	1	2023-10-16	2023	10	16	10	2023-10-16 10:00:00	0	15MIN	19687	0	15	LOADED	23.Q3	eniq_oss_1	+0200	(null)	2023-10-16 08:00:00	33	52	11	65	46	19	55	53	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	21	9	10	70	(null)	37	8	(null)	35	(null)	72	95	70	(null)	(null)
